floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check
flat_plate,16.0,16.0,12.007874015748031,50.0,ACI Min,6.404199475065617,6.4,1.0,79.29388728298053,6.404199475065617,87.81992386290746,199.15266473957664,1.2271699949229362,false,232.83913561042465,false,0,0,0,0.0613858660504699,true,0.03276061092807231,0.5336832895888015,14.0,14.0,0.062,6.4,2.4,8.8,true,0,false,0.887,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,16.0,16.0,12.007874015748031,150.0,ACI Min,6.404199475065617,6.4,1.0,79.29388728298053,6.404199475065617,158.37478104465455,359.1526647395766,2.213082985062558,false,419.90297302572475,false,0,0,0,0.18415759815140967,true,0.0982818327842169,0.5336832895888015,14.0,14.0,0.061111111111111116,11.4,2.4,13.8,true,0,false,0.04,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,16.0,16.0,12.007874015748031,250.0,ACI Min,6.404199475065617,6.4,1.0,79.29388728298053,6.404199475065617,228.9296382264017,519.1526647395766,3.198995975202181,false,606.9668104410249,false,0,0,0,0.3069293302523495,true,0.16380305464036152,0.5336832895888015,14.0,14.0,0.04285714285714286,16.8,3.4,20.2,true,0,false,0.02,0.0,0.0,0.0,"punching_shear, flexural_adequacy",0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,"punching_shear, flexural_adequacy",punching_shear
flat_plate,20.0,20.0,12.007874015748031,50.0,ACI Min,8.00524934383202,8.01,1.0,99.11735910372566,8.00524934383202,192.8745416255786,222.94083092447076,1.3385702916930866,false,253.97585579916714,false,0,0,0,0.06138586605046992,true,0.040950763660090386,0.6671041119860017,17.0,17.0,0.0616,10.6,3.5999999999999996,14.2,true,0,false,0.019,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,20.0,20.0,12.007874015748031,150.0,ACI Min,8.00524934383202,8.01,1.0,99.11735910372566,8.00524934383202,331.2965907949723,382.9408309244708,2.2992343646795743,false,436.24904801505926,false,0,0,0,0.1841575981514095,true,0.12285229098027099,0.6671041119860017,17.0,17.0,0.042777777777777776,17.799999999999997,3.8,21.599999999999998,true,0,false,0.018,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,20.0,20.0,12.007874015748031,250.0,ACI Min,8.00524934383202,8.01,1.0,99.11735910372566,8.00524934383202,469.71863996436593,542.9408309244708,3.259898437666061,false,618.5222402309512,false,0,0,0,0.3069293302523495,true,0.20475381830045186,0.6671041119860017,17.0,17.0,0.06171875,26.0,5.2,31.2,true,0,false,0.018,0.0,0.0,0.0,"punching_shear, flexural_adequacy",0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,"punching_shear, flexural_adequacy",punching_shear
flat_plate,24.0,24.0,12.007874015748031,50.0,ACI Min,9.606299212598426,9.61,1.0,118.9408309244708,9.606299212598426,369.95225434992517,246.7289971093649,1.4583654782633626,false,276.7053943363803,false,0,0,0,0.06138586605046984,true,0.04914091639210841,0.8005249343832022,20.0,20.0,0.043203125,16.4,5.199999999999999,21.599999999999998,true,0,false,0.018,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,24.0,24.0,12.007874015748031,150.0,ACI Min,9.606299212598426,9.61,1.0,118.9408309244708,9.606299212598426,609.8606615070719,406.72899710936485,2.4040932980814302,false,456.14463176900557,false,0,0,0,0.18415759815140958,true,0.14742274917632528,0.8005249343832022,20.0,20.0,0.04876543209876544,26.599999999999998,5.4,32.0,true,0,false,0.017,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,24.0,24.0,12.007874015748031,250.0,ACI Min,9.606299212598426,9.61,1.0,118.9408309244708,9.606299212598426,849.7690686642188,566.7289971093649,3.349821117899498,false,635.5838692016309,false,0,0,0,0.30692933025234914,true,0.24570458196054198,0.8005249343832022,20.0,20.0,0.07703703703703704,38.0,7.3999999999999995,45.4,true,0,false,0.016,0.0,0.0,0.0,"punching_shear, flexural_adequacy",0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,"punching_shear, flexural_adequacy",punching_shear
flat_plate,28.0,28.0,12.007874015748031,50.0,ACI Min,11.194225721784777,11.19,1.0,138.60181527127537,11.194225721784777,642.6449416236783,270.32217832553044,1.5791312329967602,false,299.61908523478814,false,0,0,0,0.061385866050469896,true,0.057263936724683745,0.9328521434820647,23.0,23.0,0.04876543209876544,23.599999999999998,6.8,30.4,true,0,false,0.018,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,28.0,28.0,12.007874015748031,150.0,ACI Min,11.194225721784777,11.19,1.0,138.60181527127537,11.194225721784777,1023.0176927486917,430.3221783255304,2.5137974111274324,false,476.9595237238432,false,0,0,0,0.18415759815140964,true,0.1717918101740512,0.9328521434820647,23.0,23.0,0.062400000000000004,37.8,7.3999999999999995,45.199999999999996,true,0,false,0.015,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,28.0,28.0,12.007874015748031,250.0,ACI Min,11.194225721784777,11.19,1.0,138.60181527127537,11.194225721784777,1403.3904438737056,590.3221783255304,3.448463589258106,false,654.2999622128984,false,0,0,0,0.3069293302523495,true,0.28631968362341875,0.9328521434820647,23.0,23.0,0.078125,53.07,10.0,63.07,true,0,false,0.024,0.0,0.0,0.0,"punching_shear, flexural_adequacy",0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,"punching_shear, flexural_adequacy",punching_shear
flat_plate,28.0,28.0,NaN,250.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.08,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=308.58356650833485 kip, Mux=1449.071763999988 kip·ft, Muy=1449.071763999988 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,28.0,28.0,NaN,250.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.116,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=308.58356650833485 kip, Mux=1437.1068166227544 kip·ft, Muy=1449.071763999988 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,12.007874015748031,50.0,ACI Min,12.795275590551181,12.8,1.0,158.42528709202054,12.795275590551181,1045.850442379449,294.11034451042457,1.7055894940219498,false,323.6128532618101,false,0,0,0,0.0613858660504699,true,0.06545408945670184,1.0662729658792651,26.0,26.0,0.062400000000000004,33.4,9.200000000000001,42.6,true,0,false,0.018,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,32.0,32.0,12.007874015748031,150.0,ACI Min,12.795275590551181,12.8,1.0,158.42528709202054,12.795275590551181,1614.8072094705867,454.1103445104246,2.6334532163870072,false,499.6626165167519,false,0,0,0,0.18415759815140967,true,0.19636226837010545,1.0662729658792651,26.0,26.0,0.05487654320987655,51.6,10.0,61.6,true,0,false,0.02,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,32.0,32.0,NaN,150.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=332.70923401690374 kip, Mux=1525.588408418312 kip·ft, Muy=1525.588408418312 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,NaN,150.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.011,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=332.70923401690374 kip, Mux=1511.1450694829168 kip·ft, Muy=1525.588408418312 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,NaN,150.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,30.34,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 11: No feasible RC sections: Pu=665.4167621488299 kip, Mux=1565.2146759056052 kip·ft, Muy=1591.1038060355677 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,12.007874015748031,250.0,ACI Min,12.795275590551181,12.8,1.0,158.42528709202054,12.795275590551181,2183.763976561724,614.1103445104246,3.561316938752064,false,675.7123797716935,false,0,0,0,0.3069293302523491,true,0.32727044728350874,1.0662729658792651,26.0,28.0,0.07839506172839505,71.13,13.4,84.53,true,0,false,0.012,0.0,0.0,0.0,"punching_shear, flexural_adequacy",0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,"punching_shear, flexural_adequacy",punching_shear
flat_plate,32.0,32.0,NaN,250.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.097,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 6: No feasible RC sections: Pu=829.1350322477314 kip, Mux=1632.6770821806037 kip·ft, Muy=1632.6770821806037 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,NaN,250.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.091,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 6: No feasible RC sections: Pu=829.1350322477314 kip, Mux=1632.7720859269025 kip·ft, Muy=1632.7720859269025 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,NaN,250.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.006,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=414.5685789232092 kip, Mux=2063.112136276533 kip·ft, Muy=2063.112136276533 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,NaN,250.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.006,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=414.5685789232092 kip, Mux=2043.5778009546757 kip·ft, Muy=2063.112136276533 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,32.0,32.0,NaN,250.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,1.587,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 11: No feasible RC sections: Pu=829.1350322477315 kip, Mux=1656.4718237748612 kip·ft, Muy=1665.5062446586462 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,12.007874015748031,50.0,ACI Min,14.39632545931759,14.4,1.0,178.2487589127657,14.39632545931759,1612.1303197918205,317.8985106953188,1.8335083154387453,false,347.8837431386941,false,0,0,0,0.061385866050469834,true,0.07364424218871984,1.1996937882764658,28.999999999999996,28.999999999999996,0.05487654320987655,45.39999999999999,11.200000000000001,56.599999999999994,true,0,false,0.013,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,36.0,36.0,NaN,50.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.159,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 6: No feasible RC sections: Pu=404.1568003512899 kip, Mux=1473.882265700638 kip·ft, Muy=1473.882265700638 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,NaN,50.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.102,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 6: No feasible RC sections: Pu=404.1568003512899 kip, Mux=1483.4058378379812 kip·ft, Muy=1483.4058378379812 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,NaN,50.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=202.07886061464035 kip, Mux=1521.2895663775525 kip·ft, Muy=1521.2895663775525 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,NaN,50.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=202.07886061464035 kip, Mux=1509.2017079541213 kip·ft, Muy=1521.2895663775525 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,NaN,50.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,16.825,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 11: No feasible RC sections: Pu=404.15680035129 kip, Mux=1465.7804965309667 kip·ft, Muy=1488.5157403784428 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,12.007874015748031,150.0,ACI Min,14.39632545931759,14.4,1.0,178.2487589127657,14.39632545931759,2423.524027181371,477.89851069531875,2.7563227376533987,false,522.9754690497294,false,0,0,0,0.18415759815140956,true,0.2209327265661596,1.1996937882764658,28.999999999999996,30.0,0.062400000000000004,68.36,13.0,81.36,true,0,false,0.011,0.0,0.0,0.0,punching_shear,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,punching_shear,punching_shear
flat_plate,36.0,36.0,NaN,150.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.006,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 6: No feasible RC sections: Pu=611.4100787229498 kip, Mux=1575.2906176678907 kip·ft, Muy=1575.2906176678907 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,NaN,150.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 6: No feasible RC sections: Pu=611.4100787229498 kip, Mux=1696.4668190269592 kip·ft, Muy=1696.4668190269592 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,NaN,150.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.018,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=305.70573591549106 kip, Mux=2286.9649542382367 kip·ft, Muy=2286.9649542382367 kip·ft, Lu=3.66 m, k=1.0"
flat_plate,36.0,36.0,NaN,150.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.007,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=305.70573591549106 kip, Mux=2268.79090119854 kip·ft, Muy=2286.9649542382367 kip·ft, Lu=3.66 m, k=1.0"
