floor_type,lx_ft,ly_ft,story_ht_ft,live_psf,method,h_in,h_min_in,h_over_h_min,sw_psf,vol_per_area_in,M0_kipft,qu_psf,punch_ratio,punch_ok,vu_max_psi,has_studs,n_stud_cols,stud_rails_max,stud_per_rail_max,defl_ratio,defl_ok,defl_in,defl_limit_in,col_min_in,col_max_in,col_rho_max,As_cs_in2,As_ms_in2,As_total_in2,integrity_ok,n_transfer_bars,pattern_loading,runtime_s,h_drop_in,a_drop1_ft,a_drop2_ft,failures,fdn_n_sized,fdn_n_groups,fdn_max_B_ft,fdn_max_L_ft,fdn_max_D_in,fdn_max_util,fdn_conc_vol_ft3,fdn_steel_vol_in3,fdn_ok,converged,failure_reason,failing_check
flat_plate,44.0,44.0,NaN,250.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=331.0100182643305 kip, Mux=1647.3011458101234 kip·ft, Muy=1647.3011458101234 kip·ft, Lu=4.57 m, k=1.0"
flat_plate,44.0,44.0,NaN,250.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=331.0100182643305 kip, Mux=1653.4158183166896 kip·ft, Muy=1653.4158183166896 kip·ft, Lu=4.57 m, k=1.0"
flat_plate,44.0,44.0,NaN,250.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.011,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=331.0100182643305 kip, Mux=1564.2149863374582 kip·ft, Muy=1653.4158183166896 kip·ft, Lu=4.57 m, k=1.0"
flat_plate,44.0,44.0,NaN,250.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,1.09,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=662.0044325704005 kip, Mux=1087.7230456171992 kip·ft, Muy=3918.587619933794 kip·ft, Lu=4.57 m, k=1.0"
flat_plate,48.0,48.0,NaN,50.0,ACI Min,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 5: No feasible RC sections: Pu=444.99026257193407 kip, Mux=3039.8802483104782 kip·ft, Muy=0.0 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,50.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=444.9916862360933 kip, Mux=1215.952099324191 kip·ft, Muy=3039.8802483104782 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,50.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=444.9916862360933 kip, Mux=1215.952099324191 kip·ft, Muy=3273.717190488207 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,50.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.007,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=444.9916862360933 kip, Mux=4416.008066373212 kip·ft, Muy=4416.008066373212 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,50.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.019,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=444.9916862360933 kip, Mux=4381.873123974003 kip·ft, Muy=4416.008066373212 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,50.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,1.936,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=444.9916862360933 kip, Mux=795.9698107635724 kip·ft, Muy=2849.7241596995314 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,150.0,ACI Min,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.006,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 5: No feasible RC sections: Pu=629.2993034873458 kip, Mux=4289.371795598245 kip·ft, Muy=0.0 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,150.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.006,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=314.65745650600223 kip, Mux=1715.7487182392981 kip·ft, Muy=1715.7487182392981 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,150.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.006,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=314.65745650600223 kip, Mux=1715.7487182392981 kip·ft, Muy=1715.7487182392981 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,150.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=314.65745650600223 kip, Mux=1707.9680307367435 kip·ft, Muy=1707.9680307367435 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,150.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=314.65745650600223 kip, Mux=1613.7079740991137 kip·ft, Muy=1707.9680307367435 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,150.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,1.273,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=629.3013168142412 kip, Mux=1123.1397876066053 kip·ft, Muy=4021.055251319112 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,250.0,ACI Min,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 5: No feasible RC sections: Pu=813.6083444027577 kip, Mux=5538.863342886013 kip·ft, Muy=0.0 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,250.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=406.814262820774 kip, Mux=2215.545337154405 kip·ft, Muy=2215.545337154405 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,250.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.006,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=406.814262820774 kip, Mux=2215.545337154405 kip·ft, Muy=2215.545337154405 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,250.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.007,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=406.814262820774 kip, Mux=2205.498139838802 kip·ft, Muy=2205.498139838802 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,250.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.007,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=406.814262820774 kip, Mux=2083.78018269079 kip·ft, Muy=2205.498139838802 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,48.0,48.0,NaN,250.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,1.099,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=406.814262820774 kip, Mux=1450.3097644496352 kip·ft, Muy=1511.487058743315 kip·ft, Lu=4.88 m, k=1.0"
flat_plate,52.0,52.0,NaN,50.0,ACI Min,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 5: No feasible RC sections: Pu=552.4337454771286 kip, Mux=4105.334184011675 kip·ft, Muy=0.0 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,50.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=276.22319682674873 kip, Mux=1642.1336736046699 kip·ft, Muy=1642.1336736046699 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,50.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.005,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=276.22319682674873 kip, Mux=1642.1336736046699 kip·ft, Muy=1642.1336736046699 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,50.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.007,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=276.22319682674873 kip, Mux=1623.4608956925993 kip·ft, Muy=1623.4608956925993 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,50.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.018,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=276.22319682674873 kip, Mux=1531.8498914886197 kip·ft, Muy=1623.4608956925993 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,50.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,2.046,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 2: No feasible RC sections: Pu=552.4353768451168 kip, Mux=1095.656523998617 kip·ft, Muy=3946.0406920435767 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,150.0,ACI Min,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.004,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 5: No feasible RC sections: Pu=768.7637103443495 kip, Mux=5695.581370090436 kip·ft, Muy=0.0 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,150.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=384.3906557379205 kip, Mux=2278.2325480361746 kip·ft, Muy=2278.2325480361746 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,150.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.007,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=384.3906557379205 kip, Mux=2278.2325480361746 kip·ft, Muy=2278.2325480361746 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,150.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.013,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=384.3906557379205 kip, Mux=2252.326660418544 kip·ft, Muy=2252.326660418544 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,150.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.01,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=384.3906557379205 kip, Mux=2125.229107466208 kip·ft, Muy=2252.326660418544 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,150.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,1.356,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=384.3906557379205 kip, Mux=1520.0713526338434 kip·ft, Muy=1500.9609501147734 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,250.0,ACI Min,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=492.5581146490921 kip, Mux=2914.3314224676797 kip·ft, Muy=0.0 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,250.0,MDDM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.009,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=492.5581146490921 kip, Mux=2914.3314224676797 kip·ft, Muy=2914.3314224676797 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,250.0,DDM (Full),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.007,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=492.5581146490921 kip, Mux=2914.3314224676797 kip·ft, Muy=2914.3314224676797 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,250.0,EFM (HC),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.008,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=492.5581146490921 kip, Mux=2881.192425144488 kip·ft, Muy=2881.192425144488 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,250.0,EFM (ASAP),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,0.009,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=492.5581146490921 kip, Mux=2718.608323443795 kip·ft, Muy=2881.192425144488 kip·ft, Lu=5.18 m, k=1.0"
flat_plate,52.0,52.0,NaN,250.0,FEA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,NaN,false,0,0,0,NaN,false,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false,0,false,1.927,0.0,0.0,0.0,ArgumentError,0,0,NaN,NaN,NaN,NaN,NaN,NaN,false,false,ArgumentError,"ArgumentError: No feasible sections for group 1: No feasible RC sections: Pu=492.5581146490921 kip, Mux=1944.4861812690554 kip·ft, Muy=1920.0400172436523 kip·ft, Lu=5.18 m, k=1.0"
